job_id,role_id,industry_id,country_id,year_id,education_requirement_level,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level
5993,10,3,4,4,4,29.71,29.0,64.93,59245.35,41100.58,-30.63,-2.18,58.01,18.46
5994,3,8,8,7,4,37.38,35.35,28.6,100317.84,102229.93,1.91,10.16,37.28,62.6
5995,2,1,7,1,2,67.11,64.19,28.72,50214.35,53393.4,6.33,-6.69,89.73,38.5
5996,9,8,6,5,2,18.53,14.92,40.59,57908.03,51383.4,-11.27,-2.74,69.77,63.85
5997,8,1,1,4,2,63.86,68.96,16.49,120191.33,123053.69,2.38,-7.95,16.94,4.73
5998,10,3,4,5,5,57.5,48.41,30.67,70660.01,65629.73,-7.12,16.46,54.49,77.26
5999,10,6,9,2,2,39.34,44.14,83.18,148661.62,117953.38,-20.66,-3.94,73.18,5.82
6000,2,6,7,1,3,27.78,25.95,72.95,43974.53,37976.88,-13.64,13.02,68.65,45.7
6001,5,8,7,2,4,18.06,16.23,21.97,49750.15,52771.12,6.07,4.58,69.23,83.6
6002,9,5,4,1,3,78.68,79.95,23.81,141337.32,158246.17,11.96,11.57,90.16,75.92
6003,3,3,6,4,1,39.39,38.94,82.34,122638.3,122286.42,-0.29,-17.98,67.15,2.84
6004,5,4,5,3,2,27.33,24.6,88.32,69778.53,78541.0,12.56,6.71,33.37,12.38
6005,5,5,5,5,4,76.39,82.64,17.71,128365.39,135159.65,5.29,9.5,34.86,44.86
6006,4,8,4,4,3,58.56,56.0,7.0,46373.97,38520.21,-16.94,18.18,10.48,76.69
6007,10,7,3,4,3,54.17,50.13,71.35,84613.06,84834.16,0.26,2.86,98.4,27.24
6008,9,8,2,4,1,57.8,50.22,31.15,39368.99,37958.18,-3.58,12.2,30.74,73.06
6009,2,8,2,5,2,38.96,34.91,10.36,145544.63,148213.22,1.83,14.07,41.63,51.33
6010,8,7,3,5,2,18.25,19.23,61.65,39623.07,39290.69,-0.84,13.73,27.56,30.74
6011,10,5,7,6,2,85.64,81.63,56.2,143722.77,162779.88,13.26,16.45,32.37,66.83
6012,3,1,8,6,2,27.57,32.1,12.95,64276.84,63173.1,-1.72,-1.26,23.35,84.51
6013,6,3,8,4,1,74.75,79.82,10.33,70995.71,56751.11,-20.06,12.71,99.92,28.54
6014,9,1,4,3,1,13.34,14.42,32.67,108909.77,109522.28,0.56,-4.64,43.77,53.68
6015,8,6,9,4,2,59.74,71.04,75.31,122023.0,110760.12,-9.23,5.66,70.04,14.78
6016,6,3,5,5,4,27.2,29.45,65.7,67719.11,80864.55,19.41,9.94,34.46,97.08
6017,1,4,2,2,3,29.16,33.68,92.79,116355.43,114231.1,-1.83,18.5,92.76,74.26
6018,10,3,2,2,1,47.87,38.97,54.08,130878.04,133093.74,1.69,6.82,29.33,42.61
6019,3,3,6,6,5,42.97,45.85,33.46,113117.08,129461.59,14.45,24.67,69.67,60.34
6020,9,7,6,3,4,21.68,24.93,24.06,119338.65,125396.66,5.08,-5.2,90.61,0.97
6021,4,6,6,3,5,78.58,63.79,1.14,132907.21,124967.68,-5.97,8.16,94.37,67.19
6022,6,2,9,3,2,17.77,20.34,48.09,63376.04,66855.38,5.49,12.48,66.07,89.85
6023,1,3,6,1,1,70.29,62.61,87.87,74884.78,78084.67,4.27,4.38,78.39,32.15
6024,5,8,1,4,3,55.35,56.23,11.66,136530.28,143714.77,5.26,11.1,60.32,22.08
6025,4,3,2,5,5,71.87,67.65,2.01,147812.9,152759.97,3.35,14.85,11.12,22.77
6026,3,7,7,1,4,31.64,33.26,70.82,124592.72,149253.3,19.79,12.05,83.01,71.98
6027,2,1,7,7,2,91.84,105.6,16.94,143690.3,156928.0,9.21,19.54,39.19,13.31
6028,3,8,4,7,1,8.83,10.13,43.24,97182.22,96358.81,-0.85,6.5,78.75,47.05
6029,1,2,1,7,3,24.89,28.41,67.99,41390.6,46216.56,11.66,6.38,16.02,41.63
6030,10,4,7,1,4,81.37,93.03,77.54,66685.15,78061.92,17.06,5.49,23.73,59.5
6031,6,6,7,2,4,60.43,68.89,11.17,69560.96,82412.84,18.48,8.83,75.7,25.33
6032,4,3,5,5,2,10.97,11.82,90.91,125702.05,128588.88,2.3,5.59,48.98,52.5
6033,4,7,7,5,2,10.86,12.8,58.33,76896.0,75904.64,-1.29,0.73,10.32,32.43
6034,8,3,4,6,1,66.6,57.39,54.54,52394.08,54056.31,3.17,19.41,28.2,86.62
6035,10,3,7,4,3,79.88,94.3,0.06,84854.03,88296.36,4.06,16.09,74.16,80.53
6036,2,4,5,4,2,31.46,33.88,81.54,34903.89,31299.02,-10.33,-6.91,86.91,78.04
6037,2,8,5,7,2,70.95,79.6,45.34,134985.67,145390.94,7.71,-5.01,31.76,3.99
6038,3,2,2,3,3,19.89,19.83,84.34,91062.78,91702.14,0.7,12.22,18.28,69.54
6039,6,7,9,3,5,69.2,67.69,23.9,126338.9,108809.74,-13.87,7.07,95.46,94.81
6040,8,5,6,6,2,25.69,21.21,63.08,68067.21,67407.11,-0.97,5.55,43.27,10.88
6041,6,1,3,3,5,13.87,14.37,80.2,84356.43,69593.7,-17.5,6.85,76.27,36.11
6042,7,5,1,6,4,14.72,12.75,12.85,82305.33,80530.75,-2.16,8.5,53.7,51.91
6043,2,3,8,4,3,93.95,77.63,66.79,71491.8,60703.97,-15.09,5.1,24.42,24.36
6044,2,4,8,3,3,29.99,27.33,69.04,108177.83,112789.5,4.26,2.64,88.71,15.49
6045,3,2,3,1,5,62.87,66.09,63.03,132321.58,152535.84,15.28,-1.17,70.1,77.15
6046,1,1,2,1,3,56.21,46.77,29.27,142790.5,140606.73,-1.53,-10.25,42.12,8.63
6047,10,8,8,1,2,37.68,34.47,46.33,134942.88,164181.51,21.67,7.23,48.34,87.01
6048,2,8,9,1,5,71.38,59.69,47.75,129268.1,135043.52,4.47,7.58,30.49,97.72
6049,9,5,3,3,3,29.96,24.57,49.57,43240.65,46065.53,6.53,7.96,92.92,60.7
6050,3,5,2,3,3,37.47,44.87,57.94,141295.0,137952.03,-2.37,9.68,11.24,43.92
6051,2,3,1,4,2,85.3,96.76,60.37,48799.01,57809.81,18.47,-4.8,91.53,86.99
6052,8,5,9,7,4,39.68,39.49,73.53,71957.48,70311.77,-2.29,5.6,84.19,99.8
6053,6,8,2,6,3,76.83,72.52,53.11,58346.04,55992.58,-4.03,-13.63,77.24,1.79
6054,6,7,7,6,3,37.56,38.41,21.52,39417.44,47886.07,21.48,11.17,67.69,35.66
6055,7,2,8,6,3,26.62,23.64,4.05,52162.0,42767.78,-18.01,-3.64,26.01,11.09
6056,8,4,5,4,4,65.72,76.53,77.19,60242.64,67274.12,11.67,-7.41,36.25,53.06
6057,2,1,5,4,4,70.59,71.13,41.33,71747.28,76965.28,7.27,13.45,72.66,37.47
6058,4,3,5,2,2,64.3,76.07,68.9,78947.91,82647.82,4.69,17.71,88.99,71.32
6059,6,2,4,4,4,63.89,68.17,9.2,88214.07,87517.71,-0.79,-1.67,74.48,42.13
6060,8,2,8,1,4,5.0,4.74,6.78,123671.57,131372.94,6.23,10.77,12.73,3.23
6061,2,6,9,6,2,88.24,74.96,67.01,125454.53,148877.86,18.67,-15.95,30.46,92.36
6062,5,4,8,6,2,31.13,27.61,52.54,52861.65,53707.08,1.6,24.75,23.3,6.72
6063,5,3,2,7,2,19.59,16.74,31.29,129992.48,136418.78,4.94,-13.27,78.66,92.12
6064,8,8,4,2,2,28.85,24.3,21.35,64469.72,68818.19,6.74,15.34,28.81,83.87
6065,9,1,3,1,1,70.14,80.87,27.5,46047.63,45034.55,-2.2,-3.72,48.64,86.82
6066,4,3,3,3,3,28.74,30.2,78.82,62298.35,67740.39,8.74,-7.03,75.35,95.98
6067,1,6,2,7,3,69.5,78.45,69.23,44218.4,37229.89,-15.8,-4.27,57.02,95.65
6068,1,7,8,6,3,13.56,14.69,81.47,124649.9,134515.92,7.91,6.26,22.11,24.52
6069,2,1,9,6,5,46.49,37.35,37.07,49279.18,46290.97,-6.06,21.02,73.4,29.37
6070,5,2,7,3,1,19.23,16.4,20.33,43825.88,45584.13,4.01,-9.19,33.07,34.29
6071,3,8,5,3,4,5.0,5.78,13.82,71839.9,81302.24,13.17,-0.83,53.52,38.3
6072,5,7,3,1,3,58.71,60.99,7.81,67524.03,67426.44,-0.14,9.15,48.18,14.99
6073,10,1,4,5,5,83.73,71.45,10.51,82680.04,85480.77,3.39,4.55,21.48,48.38
6074,6,3,4,4,1,24.09,26.03,39.17,107816.15,116034.07,7.62,-14.08,52.22,37.44
6075,7,6,8,3,3,47.63,45.41,80.6,89428.51,87933.33,-1.67,7.43,20.09,38.1
6076,3,7,2,7,2,12.86,12.31,20.74,134185.96,132840.78,-1.0,33.24,80.9,13.04
6077,9,3,5,1,2,69.99,69.52,13.64,128329.38,157749.1,22.93,-3.6,90.42,89.07
6078,7,8,1,5,3,72.5,70.09,74.96,57992.5,55211.93,-4.79,15.03,51.75,89.14
6079,1,4,9,6,2,66.4,78.42,36.35,48130.23,48058.92,-0.15,13.88,90.05,73.21
6080,2,2,7,6,4,86.24,91.57,81.24,44440.32,44566.42,0.28,0.62,74.07,71.64
6081,9,8,8,7,2,33.75,37.17,84.26,103201.41,118711.51,15.03,-10.09,87.6,90.05
6082,6,1,4,2,5,12.21,10.36,0.45,89093.06,103266.35,15.91,-17.09,71.53,36.58
6083,9,3,3,1,1,24.6,23.57,0.9,129533.6,149119.56,15.12,-9.32,39.23,61.48
6084,4,5,9,7,5,47.83,42.25,62.53,43154.69,50931.36,18.02,3.45,59.42,74.63
6085,2,6,8,3,2,44.12,36.16,5.6,62247.06,68197.08,9.56,-18.53,78.19,83.96
6086,5,7,7,4,2,58.56,57.7,26.45,81336.28,87696.43,7.82,-9.24,83.64,51.82
6087,4,5,3,4,2,13.21,15.53,29.43,139741.24,134834.56,-3.51,17.65,15.1,94.77
6088,2,6,2,5,5,71.13,64.01,53.35,106244.46,103715.65,-2.38,3.4,34.07,4.76
6089,2,5,3,2,4,29.9,25.79,15.84,59754.19,60457.95,1.18,11.79,48.03,56.38
6090,7,3,2,4,4,10.4,12.04,53.23,84198.08,84679.16,0.57,6.1,40.37,93.62
6091,6,6,9,5,4,69.64,82.3,9.62,144634.19,173201.7,19.75,9.92,29.1,14.04
6092,7,6,8,3,2,15.56,15.07,22.13,39794.75,46518.02,16.89,6.24,65.03,17.8
6093,4,4,7,5,2,54.34,58.28,23.75,68417.36,78182.72,14.27,-11.24,21.41,74.35
6094,4,1,1,1,4,34.22,36.85,93.29,134384.96,123681.61,-7.96,11.17,75.89,63.58
6095,5,5,1,7,1,64.08,73.53,31.15,107316.49,97876.38,-8.8,-7.87,56.86,43.42
6096,6,1,8,7,5,52.04,57.43,60.5,146376.06,147183.23,0.55,21.95,46.99,73.57
6097,4,1,3,4,1,58.1,62.02,72.18,134660.65,139417.85,3.53,-9.82,64.3,29.29
6098,2,8,7,3,3,94.16,104.91,32.13,73012.12,57858.67,-20.75,0.24,86.86,79.13
6099,2,1,5,7,4,48.25,55.29,91.36,96295.06,100762.94,4.64,-0.85,38.74,52.73
6100,9,1,9,3,4,13.19,13.19,38.03,112327.84,113638.46,1.17,0.71,79.48,1.28
6101,3,5,9,1,5,52.5,44.73,69.81,84633.17,67921.56,-19.75,11.31,32.09,7.1
6102,6,1,3,2,5,70.53,73.64,98.28,132054.23,135554.63,2.65,15.01,17.28,91.34
6103,4,2,4,3,3,18.25,18.38,85.69,86688.96,83128.81,-4.11,-5.83,98.95,99.98
6104,6,8,7,5,4,59.76,69.03,4.42,63116.59,58251.1,-7.71,2.67,56.57,0.44
6105,9,2,2,5,5,28.93,33.17,21.31,37781.21,40419.26,6.98,-0.33,62.85,58.61
6106,5,2,9,4,1,10.04,9.93,26.56,70345.08,77226.29,9.78,7.58,26.35,76.82
6107,10,7,7,5,1,28.42,26.45,21.89,139870.08,144124.94,3.04,-7.46,24.83,47.35
6108,3,6,6,1,1,28.94,23.63,82.59,123613.53,133019.46,7.61,-9.83,42.64,76.92
6109,8,5,2,3,4,48.47,40.53,84.42,51531.13,54351.91,5.47,-2.63,26.49,12.24
6110,3,1,7,4,3,23.49,26.67,17.68,70688.76,64259.52,-9.1,-8.51,74.28,40.55
6111,9,8,1,1,3,63.17,66.72,36.11,81868.89,84459.08,3.16,23.54,88.15,93.32
6112,3,8,9,6,1,50.24,60.07,59.65,34779.69,29320.9,-15.7,5.28,40.03,49.01
6113,9,2,3,3,5,30.65,28.32,40.2,64374.88,67650.08,5.09,-1.33,45.57,83.18
6114,1,5,3,6,2,71.79,79.0,39.67,116558.65,121714.74,4.42,-4.47,46.54,65.56
6115,7,8,2,3,1,62.84,64.41,64.25,55623.35,50101.18,-9.93,28.28,48.52,41.03
6116,5,1,9,6,3,31.76,29.29,69.97,96935.97,108133.33,11.55,7.34,13.96,50.72
6117,9,8,4,4,3,69.58,55.79,27.58,140390.43,143049.57,1.89,-2.41,55.66,15.17
6118,5,7,8,7,3,12.97,12.99,73.51,51269.13,53601.61,4.55,23.77,42.21,66.44
6119,1,8,5,4,5,23.44,23.03,54.93,85043.46,97632.42,14.8,-1.3,69.05,63.95
6120,6,4,1,7,4,72.43,86.72,56.72,71792.15,68262.46,-4.92,8.83,56.16,52.45
6121,3,6,9,7,2,68.84,82.36,79.92,86761.88,70085.28,-19.22,10.04,84.69,74.65
6122,7,7,4,5,3,64.0,54.75,39.86,94482.2,91494.9,-3.16,-4.03,17.87,95.88
6123,10,8,8,7,4,77.59,81.34,20.49,70095.29,70916.56,1.17,-6.53,83.85,1.9
6124,5,3,7,7,2,17.23,15.37,71.41,137277.58,139493.2,1.61,21.37,19.46,75.49
6125,4,6,4,7,4,17.39,16.34,30.8,73106.82,81398.83,11.34,-2.18,25.46,84.58
6126,4,7,7,2,3,70.08,69.82,10.61,99048.87,93461.4,-5.64,13.6,85.4,67.69
6127,4,1,4,1,1,79.11,89.38,20.15,83880.49,88130.28,5.07,7.53,97.62,27.05
6128,8,3,8,4,5,14.12,14.46,20.09,65508.85,68125.06,3.99,9.34,90.56,48.22
6129,6,8,1,1,5,49.49,54.84,23.93,128771.23,119429.8,-7.25,15.1,75.51,21.4
6130,2,7,3,6,5,65.34,70.58,71.47,147952.22,146754.8,-0.81,-8.4,89.21,56.15
6131,7,4,6,4,3,71.35,69.47,79.54,134405.92,130148.09,-3.17,-9.56,25.71,18.05
6132,4,8,6,1,2,44.15,52.27,59.19,132461.41,125780.72,-5.04,-3.15,65.51,6.17
6133,9,1,7,2,1,65.07,53.71,15.84,75804.94,83436.35,10.07,6.52,96.74,88.46
6134,2,8,4,3,3,32.49,34.2,44.17,45095.07,35948.82,-20.28,12.8,41.12,9.44
6135,5,5,3,4,5,78.52,85.62,28.03,140097.02,123728.44,-11.68,20.06,49.09,45.5
6136,6,8,4,2,1,76.41,84.36,29.2,104956.87,118105.69,12.53,8.77,18.58,70.13
6137,4,3,8,2,2,33.18,28.27,73.18,69797.52,64613.32,-7.43,10.06,98.73,80.34
6138,7,2,7,1,4,30.24,33.15,13.58,108412.49,106531.26,-1.74,0.41,98.06,12.09
6139,8,2,4,7,1,41.82,34.64,66.94,63439.46,56578.24,-10.82,-7.67,28.46,94.17
6140,10,6,3,7,3,88.41,101.49,10.64,58013.38,60076.09,3.56,5.85,64.43,32.71
6141,10,2,7,2,4,82.22,70.23,88.17,146961.21,179324.36,22.02,17.86,27.54,54.68
6142,1,8,4,4,4,55.26,51.48,31.57,37228.62,32964.2,-11.45,9.46,69.55,62.12
6143,4,1,9,5,5,69.63,62.82,2.75,139693.31,138365.01,-0.95,13.8,17.03,49.8
6144,4,2,6,3,4,46.68,52.69,71.71,38496.55,35660.74,-7.37,9.15,18.05,39.86
6145,7,6,3,6,2,15.42,17.45,46.31,100440.45,103988.85,3.53,5.57,92.42,84.91
6146,5,1,8,5,3,36.83,31.6,59.19,82837.93,80618.22,-2.68,3.17,49.25,65.09
6147,2,2,6,7,3,68.78,76.31,46.66,68596.75,71591.72,4.37,5.36,14.06,52.87
6148,8,5,6,4,4,23.05,19.41,43.47,106939.7,101783.0,-4.82,5.29,62.12,23.2
6149,9,2,3,1,3,33.9,31.36,85.85,35708.76,31654.91,-11.35,-11.41,65.7,78.9
6150,1,7,6,4,4,60.94,67.09,19.24,139408.47,137064.87,-1.68,4.7,70.13,60.4
6151,7,3,3,5,4,18.82,22.28,56.16,86311.68,74956.07,-13.16,0.38,95.75,70.22
6152,7,5,3,1,1,49.73,52.34,84.04,106286.43,109961.31,3.46,-1.75,60.84,96.63
6153,7,2,4,6,2,61.36,57.53,13.54,87873.67,79414.47,-9.63,10.35,68.45,82.56
6154,8,7,9,6,1,10.99,11.9,6.83,30954.01,31241.52,0.93,1.7,97.6,77.14
6155,6,6,9,7,4,27.81,23.04,61.67,30387.47,28382.09,-6.6,12.52,36.93,34.4
6156,7,8,1,6,5,63.45,57.5,28.45,94919.03,100588.3,5.97,4.51,33.71,9.19
6157,1,5,3,6,3,47.87,41.83,41.36,52463.75,50634.29,-3.49,12.7,79.74,94.86
6158,7,5,2,7,3,75.84,76.59,98.33,108712.47,95713.25,-11.96,3.92,81.23,62.44
6159,9,1,4,3,2,71.75,81.14,32.01,60757.75,63827.76,5.05,21.12,16.29,18.16
6160,2,4,7,4,1,35.59,36.87,8.58,54924.11,48934.94,-10.9,6.35,32.34,90.68
6161,8,7,3,4,1,48.8,45.03,87.74,60034.18,49389.11,-17.73,17.01,77.69,37.16
6162,6,3,5,1,2,27.42,28.6,74.53,94363.64,88721.48,-5.98,21.58,81.59,58.5
6163,5,1,7,1,1,23.74,27.45,83.68,145669.47,172431.32,18.37,12.21,87.72,5.26
6164,6,8,1,1,1,73.85,67.09,5.7,58512.84,55207.77,-5.65,6.08,10.07,63.94
6165,4,3,1,5,2,41.74,47.49,25.75,63684.91,64153.75,0.74,-3.08,42.93,33.97
6166,10,6,7,4,1,57.03,65.01,10.52,92831.24,87433.15,-5.81,-1.14,33.11,45.94
6167,5,6,6,4,4,44.61,51.24,89.21,100399.7,108810.61,8.38,-0.75,81.36,79.8
6168,3,8,2,4,1,5.0,5.51,85.27,102603.95,110807.47,8.0,12.27,55.59,81.36
6169,5,2,7,4,4,65.46,76.36,92.14,93565.75,91896.03,-1.78,9.82,43.98,46.99
6170,4,4,9,6,3,28.61,29.64,78.46,60881.0,65944.85,8.32,16.75,57.3,32.54
6171,1,1,7,3,5,71.09,68.33,37.47,106964.5,107134.39,0.16,13.33,75.04,45.69
6172,6,1,9,5,5,25.32,21.51,13.63,32559.09,29064.49,-10.73,6.54,87.91,98.29
6173,3,6,8,6,2,34.71,34.01,34.81,106563.23,89318.08,-16.18,16.16,40.88,64.48
6174,2,7,8,5,2,63.82,69.4,94.14,123550.99,136508.32,10.49,-2.92,50.5,77.77
6175,10,8,3,7,1,87.06,78.35,23.86,81914.99,82994.36,1.32,1.82,77.47,34.54
6176,7,6,6,6,2,42.57,44.11,7.36,115355.7,141753.7,22.88,9.92,75.14,67.56
6177,6,8,8,2,1,16.67,18.56,61.0,115785.7,105991.39,-8.46,-2.24,84.35,39.04
6178,5,7,1,1,2,50.27,51.31,58.52,38340.77,36806.37,-4.0,3.18,53.21,90.21
6179,3,8,7,1,3,27.24,30.32,28.72,132751.89,108362.39,-18.37,-5.21,72.77,51.28
6180,10,6,6,7,2,48.61,40.02,16.66,122678.85,116744.15,-4.84,5.72,36.18,44.88
6181,2,3,3,4,5,76.51,62.56,78.12,54317.73,57826.67,6.46,18.36,40.56,72.38
6182,7,4,3,4,3,26.54,23.57,6.17,77169.26,75822.45,-1.75,-3.72,10.88,15.51
6183,5,4,9,2,3,75.27,84.16,23.62,116195.04,104603.75,-9.98,10.2,43.4,91.37
6184,6,6,3,1,1,61.71,68.14,56.39,109864.78,128620.92,17.07,5.62,75.95,3.11
6185,1,5,2,4,2,54.22,57.04,6.73,79245.75,75183.01,-5.13,9.15,43.72,18.26
6186,7,3,2,6,4,55.65,61.73,88.38,133277.82,101922.36,-23.53,-8.33,59.75,59.66
6187,9,6,6,4,3,27.8,26.72,61.97,54752.09,65576.18,19.77,24.13,50.63,24.15
6188,3,5,5,2,3,39.57,33.1,38.69,56910.26,51974.66,-8.67,10.24,95.45,21.6
6189,3,5,9,2,3,16.49,14.07,72.79,98505.05,119346.51,21.16,9.56,84.06,47.83
6190,4,1,4,3,4,57.36,62.72,61.31,72265.95,74854.53,3.58,-3.94,79.18,18.98
6191,7,3,1,2,5,44.64,42.81,20.57,59437.58,56720.13,-4.57,-9.79,45.14,55.42
6192,4,1,8,6,1,16.52,17.06,2.18,60885.02,72962.04,19.84,5.23,79.41,3.56
6193,10,1,1,5,5,62.62,58.98,69.49,64053.57,68010.31,6.18,19.73,81.07,98.44
6194,8,6,5,2,5,63.6,65.97,89.38,48370.78,48577.58,0.43,-0.9,97.69,70.97
6195,9,1,1,7,5,31.36,33.48,3.99,86474.35,93756.31,8.42,-4.47,59.61,2.34
6196,3,8,6,3,5,28.68,31.57,95.46,134922.91,129513.96,-4.01,-8.48,68.12,15.31
6197,1,5,2,2,1,74.1,82.31,41.93,100079.22,123275.79,23.18,16.78,87.41,20.01
6198,6,5,3,5,5,57.86,48.77,45.92,106300.66,103834.43,-2.32,-2.57,65.98,99.6
6199,3,7,9,2,5,17.79,15.2,41.48,47517.05,47774.75,0.54,0.97,89.16,86.09
6200,3,6,7,2,3,7.06,6.06,49.11,74125.98,73775.58,-0.47,23.98,11.81,28.46
6201,1,4,3,2,1,73.1,73.44,79.79,78275.53,70882.07,-9.45,10.05,76.29,78.66
6202,6,1,6,6,2,16.31,14.24,46.29,106492.41,121548.13,14.14,16.56,74.3,50.58
6203,8,3,8,1,5,40.24,32.33,16.66,89827.69,96668.19,7.62,11.05,75.6,48.64
6204,7,4,6,2,3,29.69,29.03,0.93,101755.13,121111.06,19.02,15.11,80.94,6.8
6205,3,3,3,6,4,5.0,5.53,29.01,136464.63,141132.97,3.42,-7.6,19.85,40.27
6206,3,5,4,1,3,61.74,64.42,68.96,57116.44,58257.33,2.0,11.84,19.53,1.56
6207,7,1,4,7,1,11.11,9.12,91.16,73005.45,67925.68,-6.96,-11.82,46.86,23.85
6208,3,1,4,1,2,6.43,5.42,59.92,77620.21,76977.27,-0.83,14.19,55.31,92.82
6209,8,6,3,1,4,35.11,35.14,36.32,115249.42,131764.28,14.33,-12.49,50.27,52.87
6210,10,3,5,1,5,82.89,80.03,23.01,98438.45,100114.84,1.7,8.86,37.75,96.3
6211,9,1,2,3,3,33.99,40.56,19.2,149957.94,153028.86,2.05,0.93,76.64,67.96
6212,7,2,7,6,4,64.43,63.71,5.41,72930.4,82826.39,13.57,18.2,27.57,25.3
6213,2,6,1,3,1,59.07,64.47,85.28,40378.18,40391.45,0.03,2.48,62.84,55.37
6214,4,4,5,2,4,53.1,53.18,29.38,41484.53,44276.8,6.73,-3.17,31.7,82.97
6215,6,6,1,2,1,38.24,36.94,86.85,55714.66,48130.84,-13.61,6.79,24.92,86.17
6216,9,6,5,5,1,51.99,43.98,88.69,83268.6,72503.58,-12.93,6.14,49.57,17.65
6217,8,8,5,6,4,21.51,19.53,28.31,146379.16,146322.86,-0.04,-0.66,66.63,66.08
6218,9,3,9,1,5,62.82,69.38,95.55,120680.15,122252.18,1.3,18.05,69.19,47.81
6219,1,4,3,2,1,29.35,27.16,36.05,70877.2,59328.78,-16.29,7.14,56.5,91.62
6220,9,4,7,7,5,38.42,34.16,34.69,135226.48,124430.25,-7.98,-10.14,97.74,32.39
6221,1,4,5,6,4,19.65,17.94,96.4,79905.05,77647.97,-2.82,6.85,27.77,61.61
6222,7,8,8,6,4,40.41,43.11,97.34,36325.65,38202.07,5.17,-6.36,90.69,79.76
6223,6,8,8,1,5,42.59,46.77,20.81,31647.67,35760.19,12.99,7.9,49.01,56.92
6224,2,6,6,5,1,54.55,54.86,88.43,87376.81,100008.15,14.46,12.39,91.1,28.62
6225,8,7,1,5,2,35.21,36.66,34.54,131528.06,145607.19,10.7,14.06,82.72,25.81
6226,1,1,6,2,2,62.19,69.01,84.24,88624.54,80338.81,-9.35,5.1,86.69,53.35
6227,4,2,9,6,2,51.61,43.8,60.18,35038.6,36413.14,3.92,-7.78,64.24,80.34
6228,1,4,9,1,4,62.98,75.41,35.08,44955.89,51673.19,14.94,9.16,35.72,23.62
6229,5,1,6,6,2,66.17,72.89,20.34,134312.47,145187.53,8.1,1.88,72.59,39.47
6230,5,5,2,4,1,21.01,22.8,59.91,148521.95,143324.91,-3.5,7.34,75.54,25.74
6231,1,1,5,3,3,77.33,62.46,23.84,89879.81,87829.18,-2.28,-1.16,54.75,44.69
6232,1,7,1,6,5,42.24,48.65,50.53,142925.62,136402.91,-4.56,-2.32,69.09,28.31
6233,8,4,2,4,1,24.31,28.21,53.86,70159.29,63811.44,-9.05,6.44,25.92,6.24
6234,9,7,3,5,1,73.12,59.9,51.64,56997.29,56248.82,-1.31,-19.1,50.51,74.81
6235,1,4,3,1,4,73.83,67.93,2.45,137273.45,136577.92,-0.51,8.64,51.02,14.42
6236,7,6,6,3,4,43.29,39.88,99.44,52181.76,59722.37,14.45,-10.06,41.06,47.44
6237,9,1,9,6,5,78.14,78.4,91.03,35169.94,36518.63,3.83,-1.02,50.14,40.67
6238,8,6,5,6,5,46.15,50.35,93.2,60826.26,54575.64,-10.28,17.91,74.58,14.21
6239,6,1,7,4,3,42.03,36.71,33.64,115875.53,124558.75,7.49,-5.81,54.63,9.2
6240,2,7,5,4,3,52.07,59.76,98.93,74270.53,78864.72,6.19,16.44,35.65,39.13
6241,7,8,8,2,5,66.78,64.46,75.58,65424.68,63707.28,-2.63,22.56,59.08,59.87
6242,4,2,2,5,5,41.54,40.98,26.57,148291.73,149198.93,0.61,14.07,13.12,16.84
6243,10,8,1,4,5,84.78,99.38,16.13,118142.24,100586.47,-14.86,14.3,49.25,67.73
6244,6,5,5,2,4,17.09,14.96,3.33,138264.21,149673.94,8.25,31.03,73.56,98.84
6245,8,8,8,2,5,12.06,10.29,29.48,138473.3,157018.1,13.39,0.96,28.26,49.36
6246,8,3,5,7,2,8.92,8.61,26.23,95931.79,105332.03,9.8,-3.71,89.7,12.49
6247,4,8,9,3,4,51.02,53.3,27.24,32701.75,34453.4,5.36,-10.38,27.68,28.73
6248,6,6,6,1,5,59.55,57.13,6.54,77899.91,72073.7,-7.48,-0.32,34.45,57.48
6249,6,7,4,5,1,77.52,80.86,40.98,76756.04,76389.85,-0.48,19.41,12.99,28.6
6250,2,1,5,7,3,49.97,55.63,43.44,124716.02,120622.76,-3.28,5.94,97.18,18.14
6251,4,1,4,5,2,29.29,32.92,18.98,78130.53,80873.12,3.51,14.33,37.19,64.4
6252,6,6,3,1,5,66.88,64.31,57.17,148551.32,148707.79,0.11,10.41,18.65,70.07
6253,3,6,6,7,5,18.8,20.08,35.18,116251.01,122620.29,5.48,3.35,22.3,6.84
6254,8,1,4,3,4,54.68,52.53,46.56,142058.07,166849.64,17.45,14.8,11.75,67.05
6255,1,5,1,1,4,37.18,36.59,80.81,92855.23,98525.44,6.11,20.74,47.12,5.29
6256,10,5,9,7,5,26.29,21.53,95.88,68785.45,74064.34,7.67,21.32,61.45,57.92
6257,7,5,8,6,4,31.16,35.98,91.92,107343.09,108792.96,1.35,-4.14,86.19,31.54
6258,10,7,2,3,5,63.36,50.94,98.66,122037.7,121080.67,-0.78,-3.92,15.3,33.5
6259,4,8,2,6,4,25.36,23.49,94.74,81262.44,90368.55,11.21,-8.94,71.5,98.38
6260,7,8,8,5,2,48.22,53.1,38.22,50523.92,41038.63,-18.77,-11.22,47.86,69.54
